Unnamed: 0,WellID,FirstMonthOil,FirstMonthGas,FirstMonthRatioGasOil,FirstMonthWater,firstMonthPercentWater,FirstMonthDaysOn,SecondMonthOil,SecondMonthGas,SecondMonthRatioGasOil,SecondMonthWater,SecondMonthPercentWater,SecondMonthDaysOn,ThirdMonthOil,ThirdMonthGas,ThirdMonthRatioGasOil,ThirdMonthWater,ThirdMonthPercentWater,ThirdMonthDaysOn,FourthMonthOil,FourthMonthGas,FourthMonthRatioGasOil,FourthMonthWater,FourthMonthPercentWater,FourthMonthDaysOn,FifthMonthOil,FifthMonthGas,FifthMonthRatioGasOil,FifthMonthWater,FifthMonthPercentWater,FifthMonthDaysOn,SixthMonthOil,SixthMonthGas,SixthMonthRatioGasOil,SixthMonthWater,SixthMonthPercentWater,SixthMonthDaysOn,TotalOilInNext6Months,TotalGasInNext6Months
11647,11519,14329.0,69247.0,4.83264707934957,0.0,0.0,0.0,10746.0,64605.0,6.0120044667783406,0.0,0.0,0.0,12888.0,73482.0,5.70158286778399,0.0,0.0,0.0,12823.0,78937.0,6.1558917569991385,0.0,0.0,0.0,8509.0,58883.0,6.920084616288638,0.0,0.0,0.0,6853.0,56631.0,8.263680140084631,0.0,0.0,0.0,25178.0,239322.0
11648,11639,3820.0,12997.0,3.40235602094241,0.0,0.0,0.0,3772.0,17200.0,4.55991516436904,0.0,0.0,0.0,3310.0,17266.0,5.216314199395769,0.0,0.0,0.0,2353.0,16180.0,6.87632809179771,0.0,0.0,0.0,1720.0,13288.0,7.72558139534884,0.0,0.0,0.0,1347.0,13637.0,10.1239792130661,0.0,0.0,0.0,5824.0,58412.0
11649,11180,4552.0,11993.0,2.6346660808435898,0.0,0.0,0.0,2236.0,8463.0,3.78488372093023,0.0,0.0,0.0,2530.0,7776.0,3.0735177865612595,0.0,0.0,0.0,1369.0,6642.0,4.8517165814463095,0.0,0.0,0.0,1143.0,5829.0,5.0997375328084,0.0,0.0,0.0,1017.0,2715.0,2.66961651917404,0.0,0.0,0.0,3014.0,21803.0
11650,11152,1785.0,22111.0,12.3871148459384,0.0,0.0,0.0,1482.0,15129.0,10.2085020242915,0.0,0.0,0.0,646.0,8915.0,13.800309597523198,0.0,0.0,0.0,968.0,9009.0,9.30681818181818,0.0,0.0,0.0,798.0,10916.0,13.679197994987499,0.0,0.0,0.0,654.0,9266.0,14.1681957186544,0.0,0.0,0.0,3016.0,44747.0
11653,11508,9910.0,55002.0,5.55015136226034,0.0,0.0,0.0,6470.0,41578.0,6.426275115919629,0.0,0.0,0.0,5909.0,38320.0,6.48502284650533,0.0,0.0,0.0,6979.0,53014.0,7.59621722309786,0.0,0.0,0.0,5369.0,48881.0,9.104302477183829,0.0,0.0,0.0,4913.0,41465.0,8.439853450030531,0.0,0.0,0.0,21410.0,201640.0
11654,11633,11074.0,50878.0,4.5943651797002,0.0,0.0,0.0,10499.0,42261.0,4.025240499095149,0.0,0.0,0.0,6872.0,31893.0,4.64100698486612,0.0,0.0,0.0,6168.0,29530.0,4.78761348897536,0.0,0.0,0.0,4719.0,34766.0,7.36723882178428,0.0,0.0,0.0,4533.0,32463.0,7.16148246194573,0.0,0.0,0.0,17209.0,127273.0
11656,11250,1346.0,13658.0,10.147102526003,0.0,0.0,0.0,826.0,8345.0,10.102905569007305,0.0,0.0,0.0,666.0,6730.0,10.1051051051051,0.0,0.0,0.0,656.0,5758.0,8.77743902439024,0.0,0.0,0.0,500.0,5656.0,11.312,0.0,0.0,0.0,823.0,6588.0,8.0048602673147,0.0,0.0,0.0,2931.0,33682.0
11657,11304,17183.0,67324.0,3.91805854623756,0.0,0.0,0.0,10132.0,41220.0,4.06829846032373,0.0,0.0,0.0,4481.0,19413.0,4.33229189912966,0.0,0.0,0.0,2486.0,2489.0,1.00120675784393,0.0,0.0,0.0,2494.0,10588.0,4.24538893344026,0.0,0.0,0.0,4607.0,33524.0,7.276752767527679,0.0,0.0,0.0,31284.0,234255.0
11658,11443,8992.0,24328.0,2.70551601423488,0.0,0.0,0.0,4426.0,29659.0,6.70108450067781,0.0,0.0,0.0,4429.0,44080.0,9.952585233687062,0.0,0.0,0.0,3289.0,39167.0,11.9084828215263,0.0,0.0,0.0,2221.0,36954.0,16.638451148131498,0.0,0.0,0.0,1909.0,37009.0,19.3865898376113,0.0,0.0,0.0,8754.0,183378.0
11659,11451,8440.0,22647.0,2.68329383886256,0.0,0.0,0.0,6078.0,21331.0,3.5095426127015497,0.0,0.0,0.0,5094.0,20176.0,3.96073812328229,0.0,0.0,0.0,3676.0,16853.0,4.5846028291621295,0.0,0.0,0.0,3041.0,13036.0,4.28674778033542,0.0,0.0,0.0,2393.0,10309.0,4.30798161303803,0.0,0.0,0.0,12643.0,49655.0
11660,11279,4822.0,9438.0,1.9572791372874296,0.0,0.0,0.0,1889.0,8869.0,4.69507676019058,0.0,0.0,0.0,1719.0,7969.0,4.63583478766725,0.0,0.0,0.0,1537.0,7465.0,4.85686402081978,0.0,0.0,0.0,1186.0,6233.0,5.25548060708263,0.0,0.0,0.0,1000.0,4688.0,4.688,0.0,0.0,0.0,1621.0,9018.0
11661,11491,3198.0,5918.0,1.8505315822389,0.0,0.0,0.0,2981.0,6268.0,2.10265011741027,0.0,0.0,0.0,2498.0,7741.0,3.0988791032826297,0.0,0.0,0.0,2039.0,7652.0,3.75282000980873,0.0,0.0,0.0,1679.0,6949.0,4.13877307921382,0.0,0.0,0.0,1645.0,7202.0,4.37811550151976,0.0,0.0,0.0,7675.0,42773.0
11663,11637,5990.0,43375.0,7.24123539232053,0.0,0.0,0.0,3275.0,24682.0,7.53648854961832,0.0,0.0,0.0,2594.0,18429.0,7.10447185813416,0.0,0.0,0.0,2123.0,17708.0,8.34102684879887,0.0,0.0,0.0,1583.0,14546.0,9.188881869867341,0.0,0.0,0.0,1473.0,11551.0,7.8418194161575,0.0,0.0,0.0,5886.0,53136.0
11664,12383,3716.0,20297.0,5.46205597416577,0.0,0.0,0.0,3327.0,17033.0,5.11962729185452,0.0,0.0,0.0,2973.0,15189.0,5.10898082744702,0.0,0.0,0.0,2654.0,14024.0,5.28409947249435,0.0,0.0,0.0,2821.0,14399.0,5.10421836228288,0.0,0.0,0.0,2600.0,14282.0,5.49307692307692,0.0,0.0,0.0,14307.0,69360.0
11665,13305,15341.0,109662.0,7.148295417508639,0.0,0.0,0.0,15278.0,132785.0,8.69125539992146,0.0,0.0,0.0,14051.0,124337.0,8.848978720375769,0.0,0.0,0.0,12817.0,113562.0,8.86026371225716,0.0,0.0,0.0,11543.0,98702.0,8.55081001472754,0.0,0.0,0.0,11106.0,96270.0,8.66828741220962,0.0,0.0,0.0,51756.0,422544.0
11666,13316,11216.0,110289.0,9.833184736091301,0.0,0.0,0.0,10.0,50040.0,5004.0,0.0,0.0,0.0,13.0,116635.0,8971.92307692308,0.0,0.0,0.0,5296.0,90709.0,17.127832326284,0.0,0.0,0.0,3.0,84044.0,28014.6666666667,0.0,0.0,0.0,3819.0,86637.0,22.6857816182247,0.0,0.0,0.0,7081.0,443047.0
11668,11449,9312.0,57974.0,6.22573024054983,0.0,0.0,0.0,7146.0,49533.0,6.93157010915197,0.0,0.0,0.0,6156.0,48020.0,7.80051981806368,0.0,0.0,0.0,5517.0,37676.0,6.82907377197752,0.0,0.0,0.0,4127.0,29065.0,7.04264598982312,0.0,0.0,0.0,3467.0,27250.0,7.8598211710412516,0.0,0.0,0.0,16282.0,143459.0
11673,13302,5067.0,67885.0,13.397473850404598,0.0,0.0,0.0,3.0,60993.0,20331.0,0.0,0.0,0.0,4059.0,72067.0,17.7548657304755,0.0,0.0,0.0,3751.0,77839.0,20.751532924553498,0.0,0.0,0.0,2453.0,64299.0,26.2123929881777,0.0,0.0,0.0,2851.0,64069.0,22.4724658014732,0.0,0.0,0.0,14.0,376910.0
11674,13319,15090.0,86976.0,5.763817097415509,0.0,0.0,0.0,10705.0,82332.0,7.69098552078468,0.0,0.0,0.0,9538.0,77254.0,8.0996015936255,0.0,0.0,0.0,7838.0,78957.0,10.0736157182955,0.0,0.0,0.0,7203.0,68798.0,9.55129807024851,0.0,0.0,0.0,6323.0,69999.0,11.0705361379092,0.0,0.0,0.0,28320.0,331260.0
11676,11265,10470.0,40546.0,3.87258834765998,0.0,0.0,0.0,7366.0,30795.0,4.1806950855281,0.0,0.0,0.0,5584.0,26821.0,4.8031876790830985,0.0,0.0,0.0,3264.0,16886.0,5.1734068627450975,0.0,0.0,0.0,3600.0,16344.0,4.54,0.0,0.0,0.0,3283.0,17076.0,5.20134023758757,0.0,0.0,0.0,14342.0,91584.0
11677,11620,3567.0,14176.0,3.97420801794225,0.0,0.0,0.0,639.0,2947.0,4.61189358372457,0.0,0.0,0.0,3553.0,12171.0,3.4255558682803304,0.0,0.0,0.0,3013.0,14353.0,4.7636906737470985,0.0,0.0,0.0,3003.0,10518.0,3.5024975024975,0.0,0.0,0.0,2580.0,9178.0,3.55736434108527,0.0,0.0,0.0,12127.0,45503.0
11679,11982,1961.0,8435.0,4.30137684854666,0.0,0.0,0.0,1986.0,8259.0,4.15861027190332,0.0,0.0,0.0,1768.0,7295.0,4.12613122171946,0.0,0.0,0.0,1795.0,6695.0,3.72980501392758,0.0,0.0,0.0,1258.0,6397.0,5.08505564387917,0.0,0.0,0.0,1276.0,5978.0,4.68495297805643,0.0,0.0,0.0,6694.0,26268.0
11680,11967,732.0,40067.0,54.736338797814206,0.0,0.0,0.0,535.0,29146.0,54.4785046728972,0.0,0.0,0.0,901.0,32292.0,35.840177580466104,0.0,0.0,0.0,365.0,29076.0,79.6602739726027,0.0,0.0,0.0,714.0,25682.0,35.969187675069996,0.0,0.0,0.0,720.0,25800.0,35.8333333333333,0.0,0.0,0.0,3302.0,71216.0
11681,12043,2638.0,3227.0,1.22327520849128,0.0,0.0,0.0,1602.0,2437.0,1.52122347066167,0.0,0.0,0.0,1937.0,2666.0,1.37635518843573,0.0,0.0,0.0,1596.0,3376.0,2.11528822055138,0.0,0.0,0.0,1571.0,2044.0,1.30108211330363,0.0,0.0,0.0,1558.0,2627.0,1.68613607188703,0.0,0.0,0.0,8150.0,19441.0
11682,12196,4685.0,701.0,0.149626467449306,0.0,0.0,0.0,3484.0,16218.0,4.65499425947187,0.0,0.0,0.0,3527.0,16162.0,4.58236461582081,0.0,0.0,0.0,3504.0,0.0,0.0,0.0,0.0,0.0,3296.0,477.0,0.14472087378640802,0.0,0.0,0.0,3146.0,14571.0,4.6315956770502185,0.0,0.0,0.0,15244.0,17871.0
11684,12325,1266.0,35555.0,28.084518167456608,0.0,0.0,0.0,1147.0,30538.0,26.6242371403662,0.0,0.0,0.0,940.0,32000.0,34.0425531914894,0.0,0.0,0.0,998.0,29365.0,29.4238476953908,0.0,0.0,0.0,821.0,27989.0,34.0913520097442,0.0,0.0,0.0,777.0,25238.0,32.481338481338504,0.0,0.0,0.0,4371.0,140136.0
11685,11851,9290.0,5585.0,0.6011840688912811,0.0,0.0,0.0,8233.0,4044.0,0.491193975464594,0.0,0.0,0.0,6194.0,3652.0,0.5896028414594771,0.0,0.0,0.0,5689.0,3147.0,0.553172789593953,0.0,0.0,0.0,3503.0,1962.0,0.560091350271196,0.0,0.0,0.0,4753.0,3093.0,0.6507468966968231,0.0,0.0,0.0,25516.0,27274.0
11686,11771,1937.0,25565.0,13.198244708311801,0.0,0.0,0.0,1344.0,18325.0,13.634672619047599,0.0,0.0,0.0,565.0,7683.0,13.598230088495601,0.0,0.0,0.0,387.0,6562.0,16.9560723514212,0.0,0.0,0.0,359.0,6872.0,19.142061281337,0.0,0.0,0.0,379.0,2746.0,7.2453825857519805,0.0,0.0,0.0,1850.0,18994.0
11688,11944,1846.0,0.0,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,0.0,0.0,0.0,1154.0,0.0,0.0,0.0,0.0,0.0,1151.0,0.0,0.0,0.0,0.0,0.0,4727.0,0.0
11691,12064,2043.0,673.0,0.329417523250122,0.0,0.0,0.0,923.0,210.0,0.227518959913326,0.0,0.0,0.0,578.0,138.0,0.238754325259516,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,773.0,278.0,0.3596377749029749,0.0,0.0,0.0,548.0,220.0,0.4014598540145991,0.0,0.0,0.0,2424.0,806.0
11692,12066,1184.0,946.0,0.7989864864864871,0.0,0.0,0.0,883.0,510.0,0.57757644394111,0.0,0.0,0.0,512.0,465.0,0.908203125,0.0,0.0,0.0,704.0,771.0,1.09517045454545,0.0,0.0,0.0,546.0,702.0,1.28571428571429,0.0,0.0,0.0,360.0,716.0,1.9888888888888896,0.0,0.0,0.0,1064.0,1697.0
11693,12075,748.0,20094.0,26.8636363636364,0.0,0.0,0.0,722.0,19769.0,27.380886426592802,0.0,0.0,0.0,739.0,20682.0,27.9864682002706,0.0,0.0,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,542.0,18120.0,33.4317343173432,0.0,0.0,0.0,541.0,18673.0,34.5157116451017,0.0,0.0,0.0,2195.0,91049.0
11694,12097,8898.0,186328.0,20.9404360530456,0.0,0.0,0.0,6969.0,169505.0,24.322714880183703,0.0,0.0,0.0,5229.0,157470.0,30.1147446930579,0.0,0.0,0.0,4481.0,130106.0,29.0350368221379,0.0,0.0,0.0,4023.0,121155.0,30.1155853840418,0.0,0.0,0.0,4135.0,117066.0,28.31100362756949,0.0,0.0,0.0,17977.0,546697.0
11695,12110,6639.0,27965.0,4.21223075764422,0.0,0.0,0.0,0.0,28142.0,0.0,0.0,0.0,0.0,378.0,25902.0,68.5238095238095,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,173.0,23551.0,136.132947976879,0.0,0.0,0.0,0.0,23799.0,0.0,0.0,0.0,0.0,1503.0,166050.0
11697,11783,33534.0,358141.0,10.679936780580901,0.0,0.0,0.0,28433.0,325158.0,11.435937115323696,0.0,0.0,0.0,32861.0,395168.0,12.0254404917684,0.0,0.0,0.0,30458.0,329548.0,10.8197517893493,0.0,0.0,0.0,22828.0,273625.0,11.986376379884401,0.0,0.0,0.0,19655.0,253048.0,12.874484863902302,0.0,0.0,0.0,67784.0,789276.0
11698,11888,184.0,10994.0,59.75,0.0,0.0,0.0,0.0,9736.0,0.0,0.0,0.0,0.0,0.0,11303.0,0.0,0.0,0.0,0.0,0.0,10122.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,9984.0
11700,13815,669.0,9401.0,14.052316890881901,0.0,0.0,0.0,667.0,8902.0,13.3463268365817,0.0,0.0,0.0,330.0,11679.0,35.3909090909091,0.0,0.0,0.0,414.0,44557.0,107.625603864734,0.0,0.0,0.0,664.0,53963.0,81.269578313253,0.0,0.0,0.0,335.0,36537.0,109.065671641791,0.0,0.0,0.0,1871.0,172311.0
11701,11800,24262.0,160936.0,6.633253647679501,0.0,0.0,0.0,13177.0,111588.0,8.46839189496851,0.0,0.0,0.0,9191.0,85260.0,9.276466108149279,0.0,0.0,0.0,7856.0,78284.0,9.96486761710794,0.0,0.0,0.0,5216.0,75275.0,14.431556748466301,0.0,0.0,0.0,5067.0,57151.0,11.279060588119199,0.0,0.0,0.0,19069.0,243934.0
11702,11970,0.0,12461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11562.0,0.0,0.0,0.0,0.0,0.0,11577.0,0.0,0.0,0.0,0.0,0.0,10267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119766.0
11703,92,2973.0,3560.0,1.1974436596030902,2145.0,0.721493440968718,21.0,2622.0,4604.0,1.75591151792525,671.0,0.255911517925248,31.0,1599.0,5135.0,3.21138211382114,414.0,0.25891181988743,28.0,1499.0,4384.0,2.92461641094063,349.0,0.2328218812541689,31.0,1042.0,4225.0,4.05470249520154,188.0,0.18042226487524,30.0,876.0,3547.0,4.04908675799087,125.0,0.142694063926941,31.0,3337.0,10140.0
11705,1084,6458.0,12932.0,2.00247754722824,19440.0,3.0102198823165094,31.0,3031.0,7875.0,2.59815242494226,7610.0,2.5107225338172205,30.0,2528.0,6346.0,2.51028481012658,6826.0,2.7001582278481,31.0,2076.0,5794.0,2.79094412331407,6033.0,2.90606936416185,30.0,1495.0,1779.0,1.18996655518395,3849.0,2.57458193979933,31.0,1904.0,3790.0,1.9905462184873897,4623.0,2.4280462184874,31.0,5552.0,5567.0
11706,14006,1338.0,3685.0,2.75411061285501,0.0,0.0,0.0,747.0,2990.0,4.0026773761713486,0.0,0.0,0.0,382.0,2681.0,7.01832460732984,0.0,0.0,0.0,954.0,2061.0,2.16037735849057,0.0,0.0,0.0,746.0,1827.0,2.4490616621983903,0.0,0.0,0.0,369.0,1072.0,2.9051490514905094,0.0,0.0,0.0,2461.0,9684.0
11707,14083,5570.0,2613.0,0.469120287253142,0.0,0.0,0.0,5559.0,1900.0,0.341788091383342,0.0,0.0,0.0,3609.0,719.0,0.199224161817678,0.0,0.0,0.0,3776.0,490.0,0.129766949152542,0.0,0.0,0.0,4953.0,817.0,0.16495053502927498,0.0,0.0,0.0,3937.0,1770.0,0.449580899161798,0.0,0.0,0.0,17797.0,17557.0
11709,12921,8040.0,20359.0,2.53221393034826,0.0,0.0,0.0,5921.0,19647.0,3.31818949501773,0.0,0.0,0.0,4785.0,12302.0,2.5709508881922702,0.0,0.0,0.0,4197.0,17834.0,4.24922563736002,0.0,0.0,0.0,3448.0,17944.0,5.20417633410673,0.0,0.0,0.0,3268.0,16841.0,5.15330477356181,0.0,0.0,0.0,12934.0,71552.0
11710,12970,1248.0,1845.0,1.47836538461538,0.0,0.0,0.0,699.0,1245.0,1.78111587982833,0.0,0.0,0.0,542.0,1516.0,2.7970479704797,0.0,0.0,0.0,908.0,1737.0,1.91299559471366,0.0,0.0,0.0,534.0,1865.0,3.49250936329588,0.0,0.0,0.0,822.0,1381.0,1.68004866180049,0.0,0.0,0.0,2850.0,7893.0
11711,12928,11532.0,13787.0,1.19554283732223,0.0,0.0,0.0,5489.0,13877.0,2.5281472034979,0.0,0.0,0.0,4926.0,14582.0,2.96021112464474,0.0,0.0,0.0,5144.0,13986.0,2.71889580093313,0.0,0.0,0.0,4750.0,14407.0,3.03305263157895,0.0,0.0,0.0,4783.0,14600.0,3.05247752456617,0.0,0.0,0.0,21537.0,74985.0
11713,13118,5796.0,9970.0,1.7201518288474802,0.0,0.0,0.0,4138.0,13751.0,3.3231029482842005,0.0,0.0,0.0,3036.0,10182.0,3.35375494071146,0.0,0.0,0.0,2570.0,9995.0,3.88910505836576,0.0,0.0,0.0,2289.0,9142.0,3.99388379204893,0.0,0.0,0.0,2019.0,8552.0,4.235760277365031,0.0,0.0,0.0,9475.0,40628.0
11715,13216,3343.0,18937.0,5.6646724498953,0.0,0.0,0.0,2989.0,16985.0,5.6825025092004005,0.0,0.0,0.0,2329.0,14797.0,6.353370545298411,0.0,0.0,0.0,1661.0,9570.0,5.761589403973511,0.0,0.0,0.0,1480.0,11839.0,7.999324324324322,0.0,0.0,0.0,1943.0,10908.0,5.61399897066392,0.0,0.0,0.0,5315.0,34563.0
11716,140,7274.0,4467.0,0.6141050316194671,3209.0,0.441160296948034,31.0,5399.0,2717.0,0.503241340989072,1524.0,0.282274495276903,30.0,6033.0,4814.0,0.7979446378252941,1653.0,0.273993038289408,29.0,5511.0,6150.0,1.11594991834513,1853.0,0.336236617673743,31.0,4046.0,6512.0,1.6094908551656002,1817.0,0.44908551655956497,30.0,2863.0,5370.0,1.8756549074397504,1239.0,0.432762836185819,28.0,11133.0,20414.0
11718,326,5849.0,2380.0,0.406907163617712,3114.0,0.532398700632587,28.0,4122.0,1909.0,0.463124696749151,2170.0,0.5264434740417271,28.0,3378.0,1769.0,0.523682652457075,1684.0,0.498519834221433,31.0,2195.0,1155.0,0.52619589977221,1291.0,0.588154897494305,31.0,1574.0,892.0,0.5667090216010171,937.0,0.595298602287166,30.0,1262.0,812.0,0.643423137876387,720.0,0.570522979397781,31.0,4576.0,2224.0
11720,13949,842.0,780.0,0.926365795724466,0.0,0.0,0.0,498.0,217.0,0.43574297188755,0.0,0.0,0.0,501.0,46.0,0.0918163672654691,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,1693.0,0.0
11721,14016,2907.0,2998.0,1.03130374957,0.0,0.0,0.0,2862.0,3376.0,1.17959468902865,0.0,0.0,0.0,2175.0,5331.0,2.45103448275862,0.0,0.0,0.0,1229.0,881.0,0.7168429617575259,0.0,0.0,0.0,1421.0,0.0,0.0,0.0,0.0,0.0,1409.0,789.0,0.559971611071682,0.0,0.0,0.0,7918.0,6800.0
11722,13965,5974.0,127677.0,21.3721124874456,0.0,0.0,0.0,2708.0,74778.0,27.613737075332303,0.0,0.0,0.0,1831.0,53450.0,29.191698525396,0.0,0.0,0.0,2035.0,50075.0,24.606879606879602,0.0,0.0,0.0,1565.0,45917.0,29.3399361022364,0.0,0.0,0.0,1337.0,40080.0,29.977561705310396,0.0,0.0,0.0,4037.0,157714.0
11723,12755,2561.0,2839.0,1.10855134713003,0.0,0.0,0.0,2204.0,26197.0,11.886116152450096,0.0,0.0,0.0,1481.0,4741.0,3.20121539500338,0.0,0.0,0.0,1267.0,4424.0,3.49171270718232,0.0,0.0,0.0,1464.0,4609.0,3.14822404371585,0.0,0.0,0.0,1103.0,3467.0,3.143245693563009,0.0,0.0,0.0,4701.0,16201.0
11725,12978,18493.0,13320.0,0.720272535553993,0.0,0.0,0.0,14728.0,20402.0,1.3852525801195,0.0,0.0,0.0,10753.0,16112.0,1.4983725471961298,0.0,0.0,0.0,4537.0,18591.0,4.09764161340093,0.0,0.0,0.0,4388.0,17428.0,3.9717411121239694,0.0,0.0,0.0,1974.0,11164.0,5.65552178318136,0.0,0.0,0.0,14117.0,87695.0
11726,13019,17514.0,50831.0,2.9023067260477298,0.0,0.0,0.0,4419.0,29304.0,6.6313645621181285,0.0,0.0,0.0,1424.0,5976.0,4.19662921348315,0.0,0.0,0.0,1100.0,4353.0,3.9572727272727297,0.0,0.0,0.0,2703.0,11293.0,4.177950425453201,0.0,0.0,0.0,3341.0,12882.0,3.8557318168213097,0.0,0.0,0.0,27622.0,145476.0
11727,13168,3015.0,14558.0,4.82852404643449,0.0,0.0,0.0,2246.0,10788.0,4.803205699020482,0.0,0.0,0.0,2268.0,10668.0,4.703703703703701,0.0,0.0,0.0,1382.0,8313.0,6.01519536903039,0.0,0.0,0.0,671.0,6472.0,9.645305514157972,0.0,0.0,0.0,691.0,4614.0,6.67727930535456,0.0,0.0,0.0,6819.0,18276.0
11728,13193,3239.0,9369.0,2.89255943192343,0.0,0.0,0.0,2520.0,6902.0,2.7388888888888903,0.0,0.0,0.0,1960.0,8033.0,4.0984693877551,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,1774.0,0.0,0.0,0.0,0.0,0.0,9225.0,64200.0
11729,179,8324.0,3608.0,0.433445458913984,2055.0,0.246876501681884,22.0,5932.0,2938.0,0.49527983816588,884.0,0.149022252191504,31.0,7138.0,5312.0,0.7441860465116279,1112.0,0.155785934435416,31.0,6478.0,7195.0,1.11068230935474,1591.0,0.24560049397962305,30.0,5380.0,8480.0,1.57620817843866,1467.0,0.272676579925651,31.0,3972.0,6027.0,1.51737160120846,937.0,0.2359013091641489,30.0,15464.0,24691.0
11730,12551,33143.0,43763.0,1.32042965332046,0.0,0.0,0.0,13826.0,13042.0,0.9432952408505708,0.0,0.0,0.0,13781.0,27723.0,2.01168275161454,0.0,0.0,0.0,11675.0,30132.0,2.58089935760171,0.0,0.0,0.0,10168.0,29307.0,2.88227773406766,0.0,0.0,0.0,9085.0,23735.0,2.6125481563016,0.0,0.0,0.0,38856.0,117500.0
11731,12564,6755.0,11888.0,1.75988156920799,0.0,0.0,0.0,3.0,9699.0,3233.0,0.0,0.0,0.0,3.0,10043.0,3347.666666666669,0.0,0.0,0.0,0.0,10127.0,0.0,0.0,0.0,0.0,0.0,9178.0,0.0,0.0,0.0,0.0,0.0,6496.0,0.0,0.0,0.0,0.0,12015.0,35722.0
11732,12639,1785.0,2900.0,1.62464985994398,0.0,0.0,0.0,1216.0,2430.0,1.9983552631578896,0.0,0.0,0.0,1433.0,1570.0,1.09560362875087,0.0,0.0,0.0,1267.0,2295.0,1.81136543014996,0.0,0.0,0.0,887.0,1233.0,1.39007891770011,0.0,0.0,0.0,891.0,981.0,1.1010101010101,0.0,0.0,0.0,5456.0,7475.0
11735,12667,15374.0,21045.0,1.36886951996878,0.0,0.0,0.0,6008.0,8714.0,1.45039946737683,0.0,0.0,0.0,3108.0,2322.0,0.747104247104247,0.0,0.0,0.0,5159.0,6650.0,1.28900949796472,0.0,0.0,0.0,5707.0,6824.0,1.19572454879972,0.0,0.0,0.0,5500.0,9722.0,1.76763636363636,0.0,0.0,0.0,18178.0,34475.0
11736,12752,15045.0,65110.0,4.32768361581921,0.0,0.0,0.0,10699.0,78028.0,7.293018039069071,0.0,0.0,0.0,7352.0,66508.0,9.04624591947769,0.0,0.0,0.0,5857.0,64286.0,10.975926242103501,0.0,0.0,0.0,4547.0,54402.0,11.9643721134814,0.0,0.0,0.0,4155.0,43329.0,10.428158844765301,0.0,0.0,0.0,11452.0,49059.0
11737,12849,3797.0,9445.0,2.4874901237819302,0.0,0.0,0.0,2575.0,11711.0,4.54796116504854,0.0,0.0,0.0,3011.0,9494.0,3.15310528063766,0.0,0.0,0.0,1840.0,8038.0,4.36847826086957,0.0,0.0,0.0,1840.0,11937.0,6.4875,0.0,0.0,0.0,1511.0,11497.0,7.608868299139639,0.0,0.0,0.0,7369.0,66647.0
11738,12863,4097.0,6479.0,1.58140102514035,0.0,0.0,0.0,2603.0,5242.0,2.01383019592778,0.0,0.0,0.0,2807.0,6407.0,2.2825080156751,0.0,0.0,0.0,2402.0,5473.0,2.27851790174854,0.0,0.0,0.0,2440.0,5049.0,2.06926229508197,0.0,0.0,0.0,1665.0,4383.0,2.63243243243243,0.0,0.0,0.0,10644.0,35789.0
11740,13088,1709.0,27380.0,16.0210649502633,0.0,0.0,0.0,1282.0,25146.0,19.6146645865835,0.0,0.0,0.0,934.0,22114.0,23.6766595289079,0.0,0.0,0.0,712.0,19595.0,27.5210674157303,0.0,0.0,0.0,624.0,18093.0,28.9951923076923,0.0,0.0,0.0,493.0,16337.0,33.1379310344828,0.0,0.0,0.0,2613.0,78829.0
11742,14063,5170.0,209.0,0.0404255319148936,0.0,0.0,0.0,4509.0,225.0,0.0499001996007984,0.0,0.0,0.0,2165.0,279.0,0.128868360277136,0.0,0.0,0.0,1489.0,157.0,0.10543989254533198,0.0,0.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,4733.0,511.0
11743,14153,2624.0,5957.0,2.27019817073171,0.0,0.0,0.0,2360.0,5589.0,2.3682203389830496,0.0,0.0,0.0,1865.0,4949.0,2.65361930294906,0.0,0.0,0.0,1977.0,5923.0,2.99595346484573,0.0,0.0,0.0,1706.0,5862.0,3.43610785463072,0.0,0.0,0.0,1389.0,5226.0,3.762419006479482,0.0,0.0,0.0,4852.0,19204.0
